,date
1499,20150423T000000
1500,20140825T000000
1501,20140717T000000
1502,20141021T000000
1503,20141121T000000
1504,20141001T000000
1505,20140731T000000
1506,20140502T000000
1507,20150502T000000
1508,20141212T000000
1509,20150206T000000
1510,20141111T000000
1511,20140613T000000
1512,20140620T000000
1513,20141114T000000
1514,20150402T000000
1515,20140615T000000
1516,20150429T000000
1517,20150224T000000
1518,20140721T000000
1519,20140814T000000
1520,20150304T000000
1521,20140702T000000
1522,20150218T000000
1523,20150309T000000
1524,20150324T000000
1525,20140725T000000
1526,20140521T000000
1527,20140708T000000
1528,20140509T000000
1529,20140529T000000
1530,20150409T000000
1531,20141210T000000
1532,20140531T000000
1533,20141215T000000
1534,20150504T000000
1535,20150512T000000
1536,20141112T000000
1537,20150507T000000
1538,20140801T000000
1539,20140616T000000
1540,20141023T000000
1541,20150427T000000
1542,20141218T000000
1543,20141029T000000
1544,20150205T000000
1545,20150319T000000
1546,20150311T000000
1547,20140708T000000
1548,20150428T000000
1549,20140812T000000
1550,20140723T000000
1551,20141219T000000
1552,20140710T000000
1553,20150306T000000
1554,20150224T000000
1555,20150327T000000
1556,20140723T000000
1557,20140623T000000
1558,20150327T000000
1559,20141013T000000
1560,20140609T000000
1561,20140724T000000
1562,20140712T000000
1563,20140617T000000
1564,20150312T000000
1565,20141114T000000
1566,20150311T000000
1567,20150307T000000
1568,20150416T000000
1569,20140924T000000
1570,20141229T000000
1571,20140822T000000
1572,20140821T000000
1573,20140603T000000
1574,20150421T000000
1575,20141024T000000
1576,20141114T000000
1577,20150408T000000
1578,20141103T000000
1579,20150413T000000
1580,20140611T000000
1581,20140507T000000
1582,20140820T000000
1583,20150204T000000
1584,20150422T000000
1585,20141121T000000
1586,20140711T000000
1587,20141201T000000
1588,20140620T000000
1589,20150424T000000
1590,20150417T000000
1591,20150318T000000
1592,20141215T000000
1593,20150212T000000
1594,20140828T000000
1595,20141112T000000
1596,20141010T000000
1597,20140723T000000
1598,20140820T000000
1599,20140829T000000
1600,20140616T000000
1601,20150417T000000
1602,20140929T000000
1603,20140515T000000
1604,20140804T000000
1605,20141017T000000
1606,20140606T000000
1607,20150129T000000
1608,20150303T000000
1609,20140521T000000
1610,20150312T000000
1611,20140822T000000
1612,20150423T000000
1613,20141104T000000
1614,20150115T000000
1615,20141014T000000
1616,20141208T000000
1617,20140815T000000
1618,20140901T000000
1619,20140522T000000
1620,20140903T000000
1621,20150220T000000
1622,20140728T000000
1623,20140617T000000
1624,20140715T000000
1625,20140630T000000
1626,20141014T000000
1627,20150427T000000
1628,20150414T000000
1629,20150204T000000
1630,20150505T000000
1631,20150224T000000
1632,20150323T000000
1633,20141217T000000
1634,20141215T000000
1635,20140915T000000
1636,20150311T000000
1637,20150217T000000
1638,20141229T000000
1639,20140807T000000
1640,20150325T000000
1641,20150413T000000
1642,20141125T000000
1643,20140710T000000
1644,20140626T000000
1645,20140502T000000
1646,20140730T000000
1647,20140916T000000
1648,20140613T000000
1649,20140908T000000
1650,20141105T000000
1651,20141010T000000
1652,20140718T000000
1653,20150126T000000
1654,20150429T000000
1655,20140905T000000
1656,20141203T000000
1657,20141124T000000
1658,20140509T000000
1659,20141020T000000
1660,20140808T000000
1661,20150223T000000
1662,20141020T000000
1663,20150204T000000
1664,20140714T000000
1665,20140820T000000
1666,20140527T000000
1667,20140728T000000
1668,20141209T000000
1669,20140519T000000
1670,20141006T000000
1671,20150427T000000
1672,20140723T000000
1673,20140611T000000
1674,20140506T000000
1675,20140822T000000
1676,20150410T000000
1677,20140528T000000
1678,20140904T000000
1679,20140523T000000
1680,20141114T000000
1681,20150225T000000
1682,20150203T000000
1683,20140709T000000
1684,20150401T000000
1685,20150408T000000
1686,20150403T000000
1687,20150330T000000
1688,20141212T000000
1689,20150428T000000
1690,20150512T000000
1691,20141027T000000
1692,20141002T000000
1693,20141001T000000
1694,20150420T000000
1695,20140708T000000
1696,20140916T000000
1697,20141118T000000
1698,20150402T000000
1699,20140715T000000
1700,20140709T000000
1701,20141027T000000
1702,20141106T000000
1703,20140923T000000
1704,20141021T000000
1705,20140821T000000
1706,20150409T000000
1707,20150505T000000
1708,20141016T000000
1709,20140827T000000
1710,20150211T000000
1711,20150106T000000
1712,20141124T000000
1713,20150310T000000
1714,20140506T000000
1715,20141028T000000
1716,20140617T000000
1717,20141209T000000
1718,20140731T000000
1719,20141126T000000
1720,20140725T000000
1721,20150428T000000
1722,20150501T000000
1723,20150319T000000
1724,20141110T000000
1725,20141222T000000
1726,20150319T000000
1727,20140512T000000
1728,20150116T000000
1729,20140811T000000
1730,20150115T000000
1731,20150416T000000
1732,20150107T000000
1733,20140514T000000
1734,20140912T000000
1735,20140618T000000
1736,20140625T000000
1737,20140613T000000
1738,20150325T000000
1739,20140515T000000
1740,20140813T000000
1741,20140513T000000
1742,20140812T000000
1743,20150501T000000
1744,20150414T000000
1745,20140807T000000
1746,20140718T000000
1747,20140806T000000
1748,20150306T000000
1749,20150506T000000
1750,20141113T000000
1751,20140513T000000
1752,20150408T000000
1753,20150306T000000
1754,20140529T000000
1755,20140924T000000
1756,20150401T000000
1757,20141113T000000
1758,20140808T000000
1759,20140812T000000
1760,20140826T000000
1761,20150427T000000
1762,20141217T000000
1763,20140904T000000
1764,20140829T000000
1765,20140711T000000
1766,20150223T000000
1767,20150212T000000
1768,20150114T000000
1769,20150424T000000
1770,20140516T000000
1771,20141021T000000
1772,20150319T000000
1773,20140502T000000
1774,20141211T000000
1775,20140718T000000
1776,20140605T000000
1777,20150326T000000
1778,20140520T000000
1779,20141112T000000
1780,20141110T000000
1781,20140627T000000
1782,20150429T000000
1783,20141119T000000
1784,20141114T000000
1785,20141119T000000
1786,20150409T000000
1787,20141014T000000
1788,20150324T000000
1789,20140910T000000
1790,20141125T000000
1791,20140731T000000
1792,20150306T000000
1793,20150324T000000
1794,20141008T000000
1795,20150318T000000
1796,20150128T000000
1797,20141021T000000
1798,20150422T000000
1799,20141110T000000
1800,20140718T000000
1801,20140916T000000
1802,20150413T000000
1803,20141118T000000
1804,20141110T000000
1805,20140728T000000
1806,20140717T000000
1807,20140702T000000
1808,20140715T000000
1809,20150213T000000
1810,20140804T000000
1811,20141027T000000
1812,20141216T000000
1813,20140616T000000
1814,20141030T000000
1815,20140505T000000
1816,20140710T000000
1817,20150414T000000
1818,20150305T000000
1819,20141104T000000
1820,20140619T000000
1821,20140828T000000
1822,20140812T000000
1823,20150415T000000
1824,20150325T000000
1825,20141224T000000
1826,20140617T000000
1827,20150428T000000
1828,20141118T000000
1829,20150223T000000
1830,20140610T000000
1831,20141214T000000
1832,20140716T000000
1833,20140616T000000
1834,20150325T000000
1835,20140905T000000
1836,20150505T000000
1837,20150318T000000
1838,20141119T000000
1839,20150323T000000
1840,20150318T000000
1841,20141006T000000
1842,20140714T000000
1843,20140731T000000
1844,20150317T000000
1845,20140505T000000
1846,20140521T000000
1847,20150202T000000
1848,20140908T000000
1849,20140624T000000
1850,20140923T000000
1851,20150508T000000
1852,20141024T000000
1853,20140725T000000
1854,20140905T000000
1855,20140903T000000
1856,20141024T000000
1857,20140924T000000
1858,20150527T000000
1859,20140602T000000
1860,20141124T000000
1861,20140627T000000
1862,20150226T000000
1863,20141009T000000
1864,20150316T000000
1865,20140918T000000
1866,20140924T000000
1867,20140731T000000
1868,20141118T000000
1869,20141104T000000
1870,20140528T000000
1871,20140509T000000
1872,20150507T000000
1873,20140729T000000
1874,20141009T000000
1875,20150317T000000
1876,20150427T000000
1877,20141113T000000
1878,20140519T000000
1879,20150417T000000
1880,20140712T000000
1881,20140603T000000
1882,20140730T000000
1883,20150316T000000
1884,20140701T000000
1885,20150512T000000
1886,20150409T000000
1887,20150325T000000
1888,20141014T000000
1889,20140804T000000
1890,20141107T000000
1891,20140516T000000
1892,20150316T000000
1893,20141008T000000
1894,20150304T000000
1895,20150507T000000
1896,20140728T000000
1897,20140808T000000
1898,20140721T000000
1899,20140508T000000
1900,20141231T000000
1901,20140611T000000
1902,20141209T000000
1903,20140619T000000
1904,20140717T000000
1905,20150422T000000
1906,20150220T000000
1907,20150219T000000
1908,20140708T000000
1909,20140917T000000
1910,20140815T000000
1911,20150126T000000
1912,20150430T000000
1913,20150226T000000
1914,20141017T000000
1915,20140908T000000
1916,20141231T000000
1917,20141013T000000
1918,20141014T000000
1919,20150427T000000
1920,20141208T000000
1921,20150414T000000
1922,20140904T000000
1923,20140527T000000
1924,20140520T000000
1925,20150506T000000
1926,20140708T000000
1927,20141008T000000
1928,20141027T000000
1929,20141020T000000
1930,20140605T000000
1931,20141015T000000
1932,20140610T000000
1933,20141010T000000
1934,20150505T000000
1935,20141015T000000
1936,20140626T000000
1937,20141209T000000
1938,20140703T000000
1939,20150406T000000
1940,20140815T000000
1941,20150116T000000
1942,20140829T000000
1943,20140630T000000
1944,20141111T000000
1945,20141010T000000
1946,20140626T000000
1947,20150501T000000
1948,20140527T000000
1949,20140519T000000
1950,20150128T000000
1951,20150323T000000
1952,20140616T000000
1953,20150102T000000
1954,20140806T000000
1955,20141216T000000
1956,20150330T000000
1957,20150122T000000
1958,20140527T000000
1959,20140627T000000
1960,20140528T000000
1961,20150224T000000
1962,20150310T000000
1963,20150112T000000
1964,20150504T000000
1965,20140624T000000
1966,20141015T000000
1967,20150414T000000
1968,20140904T000000
1969,20141229T000000
1970,20140828T000000
1971,20150402T000000
1972,20141215T000000
1973,20150213T000000
1974,20150126T000000
1975,20141003T000000
1976,20140827T000000
1977,20140812T000000
1978,20150417T000000
1979,20150413T000000
1980,20150330T000000
1981,20141010T000000
1982,20150324T000000
1983,20140919T000000
1984,20140918T000000
1985,20150421T000000
1986,20150310T000000
1987,20140530T000000
1988,20141201T000000
1989,20141030T000000
1990,20141216T000000
1991,20140814T000000
1992,20150511T000000
1993,20150406T000000
1994,20150506T000000
1995,20141202T000000
1996,20140626T000000
1997,20150324T000000
1998,20150330T000000
1999,20141022T000000
2000,20140820T000000
2001,20140718T000000
2002,20140508T000000
2003,20150320T000000
2004,20150504T000000
2005,20140909T000000
2006,20141203T000000
2007,20141006T000000
2008,20140801T000000
2009,20140725T000000
2010,20150106T000000
2011,20150205T000000
2012,20150105T000000
2013,20140812T000000
2014,20140819T000000
2015,20150305T000000
2016,20141113T000000
2017,20150402T000000
2018,20150311T000000
2019,20140829T000000
2020,20150428T000000
2021,20150323T000000
2022,20141124T000000
2023,20141112T000000
2024,20141030T000000
2025,20150408T000000
2026,20150213T000000
2027,20140710T000000
2028,20140911T000000
2029,20150330T000000
2030,20150317T000000
2031,20140812T000000
2032,20141001T000000
2033,20140929T000000
2034,20140820T000000
2035,20140924T000000
2036,20150318T000000
2037,20140717T000000
2038,20141120T000000
2039,20140630T000000
2040,20150513T000000
2041,20150309T000000
2042,20150324T000000
2043,20150102T000000
2044,20141008T000000
2045,20140506T000000
2046,20150504T000000
2047,20140802T000000
2048,20140507T000000
2049,20150325T000000
2050,20140825T000000
2051,20150422T000000
2052,20141222T000000
2053,20150501T000000
2054,20140825T000000
2055,20140911T000000
2056,20150309T000000
2057,20140916T000000
2058,20140514T000000
2059,20141106T000000
2060,20140701T000000
2061,20150403T000000
2062,20150422T000000
2063,20140604T000000
2064,20141021T000000
2065,20150203T000000
2066,20150107T000000
2067,20150105T000000
2068,20140904T000000
2069,20140729T000000
2070,20150508T000000
2071,20150312T000000
2072,20150210T000000
2073,20140625T000000
2074,20150116T000000
2075,20140828T000000
2076,20141222T000000
2077,20141202T000000
2078,20140724T000000
2079,20141027T000000
2080,20140813T000000
2081,20150414T000000
2082,20150311T000000
2083,20141206T000000
2084,20140913T000000
2085,20140508T000000
2086,20140908T000000
2087,20140821T000000
2088,20140729T000000
2089,20150507T000000
2090,20140701T000000
2091,20150427T000000
2092,20140516T000000
2093,20140922T000000
2094,20140801T000000
2095,20140811T000000
2096,20150121T000000
2097,20140625T000000
2098,20141114T000000
2099,20140624T000000
2100,20140508T000000
2101,20140729T000000
2102,20150330T000000
2103,20150420T000000
2104,20141013T000000
2105,20140825T000000
2106,20150401T000000
2107,20140827T000000
2108,20141112T000000
2109,20141201T000000
2110,20140519T000000
2111,20140717T000000
2112,20140617T000000
2113,20140813T000000
2114,20140728T000000
2115,20150410T000000
2116,20141023T000000
2117,20140724T000000
2118,20140725T000000
2119,20140731T000000
2120,20150102T000000
2121,20141226T000000
2122,20140730T000000
2123,20140520T000000
2124,20141027T000000
2125,20141116T000000
2126,20150427T000000
2127,20140627T000000
2128,20141028T000000
2129,20140528T000000
2130,20140624T000000
2131,20141028T000000
2132,20140822T000000
2133,20150507T000000
2134,20141104T000000
2135,20141106T000000
2136,20140618T000000
2137,20141016T000000
2138,20140909T000000
2139,20140825T000000
2140,20140512T000000
2141,20140616T000000
2142,20141008T000000
2143,20140814T000000
2144,20150223T000000
2145,20140722T000000
2146,20140624T000000
2147,20150430T000000
2148,20140523T000000
2149,20150128T000000
2150,20140519T000000
2151,20140708T000000
2152,20150317T000000
2153,20140617T000000
2154,20140523T000000
2155,20140530T000000
2156,20141117T000000
2157,20150306T000000
2158,20150408T000000
2159,20150413T000000
2160,20141222T000000
2161,20150324T000000
2162,20141212T000000
2163,20141202T000000
2164,20141208T000000
2165,20150224T000000
2166,20140811T000000
2167,20140513T000000
2168,20141211T000000
2169,20141107T000000
2170,20140619T000000
2171,20140922T000000
2172,20141010T000000
2173,20141201T000000
2174,20140922T000000
2175,20140909T000000
2176,20150310T000000
2177,20140622T000000
2178,20141231T000000
2179,20141119T000000
2180,20150401T000000
2181,20140612T000000
2182,20150317T000000
2183,20140624T000000
2184,20140624T000000
2185,20141014T000000
2186,20141113T000000
2187,20141209T000000
2188,20150210T000000
2189,20140711T000000
2190,20140829T000000
2191,20140829T000000
2192,20150128T000000
2193,20150417T000000
2194,20150402T000000
2195,20150302T000000
