,price
1856,525000.0
1857,600000.0
1858,604000.0
1859,607000.0
1860,518000.0
1861,765000.0
1862,802000.0
1863,675000.0
1864,779950.0
1865,599500.0
1866,830000.0
1867,615000.0
1868,1010000.0
1869,572500.0
1870,837000.0
1871,583000.0
1872,915000.0
1873,559500.0
1874,514000.0
1875,599000.0
1876,704000.0
1877,778983.0
1878,550000.0
1879,535000.0
1880,744000.0
1881,870000.0
1882,708000.0
1883,588000.0
1884,1080000.0
1885,542000.0
1886,939000.0
1887,762500.0
1888,695500.0
1889,555000.0
1890,375000.0
1891,1250000.0
1892,845000.0
1893,524000.0
1894,700000.0
1895,583000.0
1896,755000.0
1897,475000.0
1898,688100.0
1899,565000.0
1900,928990.0
1901,690000.0
1902,468000.0
1903,405000.0
1904,731781.0
1905,780000.0
1906,372000.0
1907,940000.0
1908,750000.0
1909,595000.0
1910,693000.0
1911,485000.0
1912,661000.0
1913,732350.0
1914,425000.0
1915,550000.0
1916,675000.0
1917,860000.0
1918,715000.0
1919,995000.0
1920,656000.0
1921,579000.0
1922,538000.0
1923,566000.0
1924,515000.0
1925,835000.0
1926,689000.0
1927,717000.0
1928,570000.0
1929,792000.0
1930,600000.0
1931,408000.0
1932,352500.0
1933,543000.0
1934,785000.0
1935,775950.0
1936,585000.0
1937,770000.0
1938,403000.0
1939,624000.0
1940,965000.0
1941,755000.0
1942,528000.0
1943,751000.0
1944,540000.0
1945,1093000.0
1946,550000.0
1947,498000.0
1948,552321.0
1949,740000.0
1950,811000.0
1951,835000.0
1952,445000.0
1953,593567.0
1954,685000.0
1955,550000.0
1956,981000.0
1957,409950.0
1958,780000.0
1959,508000.0
1960,500000.0
1961,472000.0
1962,775000.0
1963,734500.0
1964,620000.0
1965,799950.0
1966,799990.0
1967,775000.0
1968,532000.0
1969,748000.0
1970,1033890.0
1971,746000.0
1972,499950.0
1973,925000.0
1974,684000.0
1975,607000.0
1976,670000.0
1977,495000.0
1978,942990.0
1979,475000.0
1980,840000.0
1981,899000.0
1982,1442500.0
1983,782000.0
1984,570000.0
1985,615000.0
1986,416000.0
1987,712000.0
1988,1325000.0
1989,566000.0
1990,490000.0
1991,490000.0
1992,770000.0
1993,754842.0
1994,580000.0
1995,562000.0
1996,450000.0
1997,652000.0
1998,460000.0
1999,602000.0
2000,550000.0
2001,729000.0
2002,800000.0
2003,790000.0
2004,766000.0
2005,1240000.0
2006,500000.0
2007,605000.0
2008,856500.0
2009,565000.0
2010,534950.0
2011,470000.0
2012,479000.0
2013,655000.0
2014,775000.0
2015,597500.0
2016,699000.0
2017,583500.0
2018,555000.0
2019,630000.0
2020,784000.0
2021,680000.0
2022,810000.0
2023,784950.0
2024,562100.0
2025,789500.0
2026,499000.0
2027,736000.0
2028,730000.0
2029,529950.0
2030,600000.0
2031,513000.0
2032,525000.0
2033,717550.0
2034,666000.0
2035,745641.0
2036,1075000.0
2037,440000.0
2038,661500.0
2039,595000.0
2040,400000.0
2041,679000.0
2042,425500.0
2043,989990.0
2044,450000.0
2045,568500.0
2046,1050000.0
2047,638000.0
2048,620000.0
2049,950000.0
2050,432100.0
2051,507500.0
2052,1200000.0
2053,605000.0
2054,725000.0
2055,700000.0
2056,854000.0
2057,845000.0
2058,450000.0
2059,485000.0
2060,675000.0
2061,225000.0
2062,950968.0
2063,490000.0
2064,440000.0
2065,453000.0
2066,714000.0
2067,930000.0
2068,670000.0
2069,822000.0
2070,347000.0
2071,728000.0
2072,813000.0
2073,555000.0
2074,525000.0
2075,525000.0
2076,415000.0
2077,570000.0
2078,512000.0
2079,406500.0
2080,760000.0
2081,751000.0
2082,739000.0
2083,833000.0
2084,581000.0
2085,354000.0
2086,525000.0
2087,627000.0
2088,799950.0
2089,405000.0
2090,1700000.0
2091,550120.0
2092,760000.0
2093,550000.0
2094,555000.0
2095,795000.0
2096,765000.0
2097,640000.0
2098,751000.0
2099,636000.0
2100,277140.0
2101,735000.0
2102,1150000.0
2103,525000.0
2104,843000.0
2105,383000.0
2106,637000.0
2107,445000.0
2108,442200.0
2109,432500.0
2110,725000.0
2111,690000.0
2112,915000.0
2113,541338.0
2114,522000.0
2115,760000.0
2116,500000.0
2117,750000.0
2118,625000.0
2119,452000.0
2120,731688.0
2121,315000.0
2122,467100.0
2123,499000.0
2124,803000.0
2125,717500.0
2126,572000.0
2127,612000.0
2128,468000.0
2129,460000.0
2130,803100.0
2131,565000.0
2132,361500.0
2133,819900.0
2134,560000.0
2135,675000.0
2136,478000.0
2137,474000.0
2138,1040890.0
2139,1105000.0
2140,609000.0
2141,509250.0
2142,890000.0
2143,349950.0
2144,211000.0
2145,268000.0
2146,320000.0
2147,255000.0
2148,347500.0
2149,237000.0
2150,270000.0
2151,220000.0
2152,300000.0
2153,250000.0
2154,244000.0
2155,295000.0
2156,265000.0
2157,264900.0
2158,299000.0
2159,307000.0
2160,215000.0
2161,246500.0
2162,340000.0
2163,300000.0
2164,334950.0
2165,340000.0
2166,268000.0
2167,290000.0
2168,234000.0
2169,289950.0
2170,300000.0
2171,233500.0
2172,280000.0
2173,354000.0
2174,275000.0
2175,262500.0
2176,329950.0
2177,363500.0
2178,269900.0
2179,215000.0
2180,305000.0
2181,289659.0
2182,430000.0
2183,260000.0
2184,372000.0
2185,268500.0
2186,229950.0
2187,259950.0
2188,255000.0
2189,430000.0
2190,325000.0
2191,680000.0
2192,255950.0
2193,299000.0
2194,312000.0
2195,350000.0
2196,292000.0
2197,282000.0
2198,275000.0
2199,259500.0
2200,285000.0
2201,279000.0
2202,288000.0
2203,232000.0
2204,269900.0
2205,152000.0
2206,315000.0
2207,292000.0
2208,252000.0
2209,245000.0
2210,365000.0
2211,370000.0
2212,286800.0
2213,316000.0
2214,245000.0
2215,395000.0
2216,269000.0
2217,263000.0
2218,278800.0
2219,365000.0
2220,350000.0
2221,285000.0
2222,264000.0
2223,215000.0
2224,288400.0
2225,429000.0
2226,248000.0
2227,327500.0
2228,314000.0
2229,325000.0
2230,243000.0
2231,252000.0
2232,550000.0
2233,222000.0
2234,249900.0
2235,386000.0
2236,305500.0
2237,324950.0
2238,304900.0
2239,315000.0
2240,316500.0
2241,285000.0
2242,315000.0
2243,250000.0
2244,422500.0
2245,257500.0
2246,273500.0
2247,230000.0
2248,295000.0
2249,336500.0
2250,250000.0
2251,365000.0
2252,255000.0
2253,201000.0
2254,311500.0
2255,385000.0
2256,325000.0
2257,268500.0
2258,250000.0
2259,217500.0
2260,393000.0
2261,290000.0
2262,299000.0
2263,253000.0
2264,260000.0
2265,215000.0
2266,382500.0
2267,200500.0
2268,344900.0
2269,304500.0
2270,255000.0
2271,327500.0
2272,249000.0
2273,290000.0
2274,255000.0
2275,399950.0
2276,265000.0
2277,235000.0
2278,325000.0
2279,305000.0
2280,250000.0
2281,150000.0
2282,364900.0
2283,295000.0
2284,260000.0
2285,378800.0
2286,240000.0
2287,215000.0
2288,220000.0
2289,353500.0
2290,260000.0
2291,250000.0
2292,260000.0
2293,205000.0
2294,390000.0
2295,300000.0
2296,315000.0
2297,275000.0
2298,469500.0
2299,372400.0
2300,515000.0
2301,279000.0
2302,375000.0
2303,204000.0
2304,253000.0
2305,292500.0
2306,372000.0
2307,271000.0
2308,319990.0
2309,358800.0
2310,300000.0
2311,325000.0
2312,230000.0
2313,305000.0
2314,800000.0
2315,269000.0
2316,374950.0
2317,260000.0
2318,357000.0
2319,360000.0
2320,242025.0
2321,240000.0
2322,230000.0
2323,310950.0
2324,351000.0
2325,275000.0
2326,172040.0
2327,249000.0
2328,252500.0
2329,375000.0
2330,308000.0
2331,420000.0
2332,269500.0
2333,295000.0
2334,265900.0
2335,365000.0
2336,233703.0
2337,280000.0
2338,319000.0
2339,279950.0
2340,357000.0
2341,235000.0
2342,372000.0
2343,350000.0
2344,300000.0
2345,305000.0
2346,377000.0
2347,319000.0
2348,370000.0
2349,243000.0
2350,230000.0
2351,389950.0
2352,362950.0
2353,335000.0
2354,340000.0
2355,345500.0
2356,251750.0
2357,264500.0
2358,355000.0
2359,790000.0
2360,542000.0
2361,515000.0
2362,950000.0
2363,713000.0
2364,752888.0
2365,600000.0
2366,555000.0
2367,462000.0
2368,725000.0
2369,495000.0
2370,450000.0
2371,1115000.0
2372,725000.0
2373,685000.0
2374,600000.0
2375,419000.0
2376,400000.0
2377,605000.0
2378,509000.0
2379,460000.0
2380,1135000.0
2381,463000.0
2382,915000.0
2383,415000.0
2384,711600.0
2385,390000.0
2386,541900.0
2387,1229000.0
2388,730000.0
2389,490000.0
2390,475000.0
2391,439800.0
2392,836000.0
2393,615000.0
2394,920000.0
2395,732000.0
2396,785000.0
2397,665000.0
2398,450000.0
2399,900000.0
2400,412000.0
2401,445000.0
2402,760000.0
2403,560000.0
2404,809000.0
2405,479000.0
2406,451101.0
2407,427000.0
2408,295000.0
2409,561000.0
2410,542500.0
2411,660000.0
2412,419000.0
2413,801501.0
2414,431650.0
2415,510000.0
2416,546000.0
2417,509500.0
2418,469950.0
2419,905000.0
2420,522500.0
2421,550000.0
2422,510500.0
2423,858000.0
2424,580000.0
2425,330000.0
2426,722500.0
2427,830000.0
2428,620000.0
2429,527500.0
2430,485000.0
2431,815000.0
2432,350000.0
2433,375000.0
2434,420000.0
2435,898000.0
2436,635000.0
2437,450000.0
2438,425000.0
2439,499990.0
2440,472000.0
2441,907500.0
2442,415500.0
2443,609000.0
2444,635000.0
2445,512500.0
2446,518000.0
2447,662500.0
2448,475000.0
2449,539000.0
2450,460000.0
2451,475000.0
2452,525000.0
2453,450000.0
2454,395300.0
2455,413107.0
2456,549950.0
2457,465000.0
2458,571900.0
2459,617000.0
2460,585000.0
2461,419900.0
2462,735000.0
2463,808000.0
2464,530000.0
2465,580000.0
2466,520000.0
2467,575000.0
2468,360000.0
2469,400000.0
2470,795000.0
2471,725000.0
2472,470000.0
2473,1050000.0
2474,645000.0
2475,570000.0
2476,999000.0
2477,848000.0
2478,423000.0
2479,461000.0
2480,430000.0
2481,680000.0
2482,450000.0
2483,525000.0
2484,345000.0
2485,1275000.0
2486,710000.0
2487,503500.0
2488,450000.0
2489,405000.0
2490,390000.0
2491,862000.0
2492,2160000.0
2493,865000.0
2494,411000.0
2495,700000.0
2496,719000.0
2497,784000.0
2498,812000.0
2499,740000.0
2500,2950000.0
2501,3200000.0
2502,616000.0
2503,650000.0
2504,510000.0
2505,540000.0
2506,529500.0
2507,759000.0
2508,1300000.0
2509,1650000.0
2510,790000.0
2511,403504.0
2512,730000.0
2513,605000.0
2514,661000.0
2515,450000.0
2516,1030000.0
2517,976000.0
2518,979700.0
2519,565000.0
2520,676000.0
2521,733000.0
2522,685000.0
2523,675000.0
2524,540000.0
2525,950000.0
2526,465000.0
2527,994000.0
2528,1095000.0
2529,1110000.0
2530,1225000.0
2531,494000.0
2532,1337500.0
2533,700000.0
2534,665000.0
2535,980000.0
2536,1810000.0
2537,640000.0
2538,680000.0
2539,830000.0
2540,639000.0
2541,543115.0
2542,331000.0
2543,654000.0
2544,592500.0
2545,375000.0
2546,578000.0
2547,978500.0
2548,655000.0
2549,1300000.0
2550,1289000.0
2551,1112500.0
2552,735000.0
2553,535000.0
2554,707000.0
2555,967500.0
2556,582500.0
2557,750000.0
2558,1010800.0
2559,1054690.0
2560,950000.0
2561,405000.0
2562,554729.0
2563,860000.0
2564,420000.0
2565,485000.0
2566,779000.0
2567,957000.0
2568,1050000.0
2569,629000.0
2570,1400000.0
2571,608000.0
2572,443750.0
2573,775000.0
2574,604000.0
2575,699000.0
2576,834500.0
2577,1356920.0
2578,972000.0
2579,1385000.0
2580,473000.0
2581,775000.0
2582,415000.0
2583,807000.0
2584,385000.0
2585,705000.0
2586,845000.0
2587,970000.0
2588,580000.0
2589,515000.0
2590,535000.0
2591,886000.0
2592,880000.0
2593,696000.0
2594,535000.0
2595,499000.0
2596,453000.0
2597,824000.0
2598,924000.0
2599,1220000.0
2600,550000.0
2601,1175000.0
2602,323000.0
2603,921800.0
2604,824000.0
2605,465000.0
2606,585000.0
2607,650000.0
2608,439990.0
2609,830200.0
2610,565000.0
2611,630000.0
2612,680000.0
2613,640000.0
2614,460000.0
2615,785000.0
2616,672500.0
2617,415000.0
2618,655000.0
2619,658500.0
2620,815000.0
2621,545000.0
2622,585000.0
2623,395000.0
2624,825000.0
2625,1035290.0
2626,990000.0
2627,640000.0
2628,1070000.0
2629,1230000.0
2630,895000.0
2631,872500.0
2632,1100000.0
2633,619790.0
2634,640000.0
2635,552500.0
2636,700000.0
2637,585000.0
2638,478000.0
2639,1695000.0
2640,475000.0
2641,570000.0
2642,495000.0
2643,970000.0
2644,779000.0
2645,1015000.0
2646,652000.0
2647,607500.0
2648,410000.0
2649,567500.0
2650,575000.0
2651,794154.0
2652,625000.0
2653,1107460.0
2654,375000.0
2655,1100000.0
2656,650000.0
2657,1875000.0
2658,1050000.0
2659,1225000.0
2660,1400000.0
2661,1776000.0
2662,511200.0
2663,704000.0
2664,565000.0
2665,1925000.0
2666,575000.0
2667,517500.0
2668,1028000.0
2669,799000.0
2670,810000.0
2671,1099880.0
2672,862500.0
2673,898000.0
2674,1308000.0
2675,600000.0
2676,340000.0
2677,419000.0
2678,779000.0
2679,777000.0
2680,425000.0
2681,825000.0
2682,425000.0
2683,690000.0
2684,1999000.0
2685,703011.0
2686,450000.0
2687,868000.0
2688,580000.0
2689,386000.0
2690,476000.0
2691,509500.0
2692,550000.0
2693,560000.0
2694,1387800.0
2695,617000.0
2696,850000.0
2697,524000.0
2698,783000.0
2699,542300.0
2700,774000.0
2701,575000.0
2702,990000.0
2703,725000.0
2704,529000.0
2705,625000.0
2706,2795000.0
2707,715000.0
2708,849000.0
2709,1450000.0
2710,1195000.0
2711,377000.0
2712,589000.0
2713,805000.0
2714,615000.0
2715,1140000.0
2716,334000.0
2717,765000.0
2718,736500.0
2719,470000.0
2720,399950.0
2721,1298000.0
2722,910000.0
2723,487500.0
2724,875000.0
2725,585000.0
2726,671000.0
2727,905000.0
2728,827235.0
2729,535000.0
2730,395000.0
2731,639000.0
2732,590000.0
2733,975000.0
2734,478000.0
2735,595000.0
2736,557800.0
2737,1015000.0
2738,819000.0
2739,547000.0
2740,525000.0
2741,440000.0
2742,510000.0
2743,1115000.0
2744,756000.0
2745,875000.0
2746,601000.0
2747,384500.0
2748,595000.0
2749,331000.0
2750,613000.0
2751,629800.0
2752,549000.0
2753,410000.0
2754,627000.0
2755,210000.0
2756,1150000.0
2757,542500.0
2758,800000.0
2759,777000.0
2760,532000.0
2761,500000.0
2762,550000.0
2763,490000.0
2764,440000.0
2765,669950.0
2766,399950.0
2767,571000.0
2768,820000.0
2769,580000.0
2770,585000.0
2771,550000.0
2772,435000.0
2773,1200000.0
2774,500000.0
2775,325000.0
2776,599900.0
2777,525888.0
2778,825000.0
2779,374000.0
2780,589000.0
2781,425000.0
2782,780000.0
2783,425000.0
2784,575000.0
2785,840000.0
2786,965000.0
2787,1160000.0
2788,509900.0
2789,450000.0
2790,492000.0
2791,825000.0
2792,525000.0
2793,654000.0
2794,620000.0
2795,625000.0
2796,782900.0
2797,508000.0
2798,525000.0
2799,775000.0
2800,625000.0
2801,304500.0
2802,1515000.0
2803,645000.0
2804,590000.0
2805,606000.0
2806,389000.0
2807,630000.0
2808,2238890.0
2809,760000.0
2810,2600000.0
2811,400000.0
2812,751000.0
2813,585000.0
2814,745000.0
2815,605000.0
2816,825000.0
2817,499000.0
2818,464950.0
2819,560000.0
2820,243800.0
2821,588000.0
2822,313000.0
2823,589999.0
2824,518000.0
2825,293467.0
2826,890000.0
2827,355000.0
2828,575000.0
2829,391000.0
2830,749950.0
2831,389999.0
2832,450000.0
2833,520000.0
2834,668000.0
2835,325000.0
2836,665000.0
2837,725000.0
2838,459900.0
2839,520000.0
2840,873000.0
2841,615000.0
2842,410000.0
2843,550000.0
2844,361000.0
2845,455000.0
2846,288790.0
2847,300000.0
2848,500000.0
2849,500000.0
2850,560000.0
2851,909500.0
2852,545000.0
2853,685000.0
2854,533500.0
2855,380000.0
2856,546000.0
2857,450000.0
2858,929950.0
2859,527500.0
2860,334950.0
2861,485000.0
2862,352499.0
2863,1050000.0
2864,757500.0
2865,611000.0
2866,750000.0
2867,427500.0
2868,618080.0
2869,600000.0
2870,580000.0
2871,833450.0
2872,503000.0
2873,600000.0
2874,420000.0
2875,680000.0
2876,310000.0
2877,598500.0
2878,770000.0
2879,580500.0
2880,379880.0
2881,820000.0
2882,730100.0
2883,635000.0
2884,535000.0
2885,589900.0
2886,490000.0
2887,632000.0
2888,430000.0
2889,533250.0
2890,725000.0
2891,500000.0
2892,725000.0
2893,315000.0
2894,847700.0
2895,425000.0
2896,325000.0
2897,917000.0
2898,240000.0
2899,530000.0
2900,1385000.0
2901,559500.0
2902,530000.0
2903,570000.0
2904,800000.0
2905,517500.0
2906,195000.0
2907,375000.0
2908,622000.0
2909,461000.0
2910,775000.0
2911,652500.0
2912,638150.0
2913,599990.0
2914,650000.0
2915,900000.0
2916,689900.0
2917,485000.0
2918,501000.0
2919,495000.0
2920,1049000.0
2921,808000.0
2922,835000.0
2923,390000.0
2924,840000.0
2925,785000.0
2926,530000.0
2927,828950.0
2928,288790.0
2929,826000.0
2930,890000.0
2931,288790.0
2932,532000.0
2933,1349000.0
2934,371000.0
2935,437500.0
2936,535000.0
2937,396450.0
2938,429000.0
2939,379500.0
2940,272167.0
2941,460000.0
2942,471000.0
2943,660500.0
2944,735000.0
2945,575000.0
2946,510000.0
2947,839704.0
2948,369300.0
2949,525000.0
2950,556000.0
2951,765000.0
2952,399900.0
2953,850000.0
2954,615000.0
2955,735000.0
2956,950000.0
2957,396480.0
2958,620000.0
2959,520000.0
2960,597750.0
2961,869000.0
2962,427000.0
2963,635000.0
2964,905000.0
2965,440000.0
2966,774888.0
2967,600000.0
2968,525000.0
2969,130000.0
2970,715000.0
2971,499900.0
2972,329950.0
2973,460000.0
2974,465000.0
2975,653675.0
2976,305000.0
2977,590000.0
2978,788500.0
2979,605000.0
2980,519500.0
2981,685000.0
2982,455000.0
2983,450000.0
2984,965000.0
2985,401000.0
2986,1348000.0
2987,308000.0
2988,585000.0
2989,920000.0
2990,475000.0
2991,572000.0
2992,740000.0
2993,963000.0
2994,550388.0
2995,620000.0
2996,800000.0
2997,525000.0
2998,440000.0
2999,575000.0
3000,661000.0
3001,451000.0
3002,530200.0
3003,551000.0
3004,593500.0
3005,330000.0
3006,592500.0
3007,710000.0
3008,449000.0
3009,490000.0
3010,395000.0
3011,465000.0
3012,495000.0
3013,385000.0
3014,713000.0
3015,390000.0
3016,850000.0
3017,543000.0
3018,475200.0
3019,335000.0
3020,593000.0
3021,1258000.0
3022,542500.0
3023,605000.0
3024,575000.0
3025,1800000.0
3026,920000.0
3027,425000.0
3028,710000.0
3029,346100.0
3030,535000.0
3031,366000.0
3032,295000.0
3033,616500.0
3034,510000.0
3035,248000.0
3036,575000.0
3037,511100.0
3038,355000.0
3039,2700000.0
3040,420000.0
3041,890900.0
3042,574950.0
3043,611000.0
3044,850000.0
3045,360000.0
3046,910000.0
3047,620000.0
3048,716500.0
3049,605000.0
3050,980000.0
3051,336750.0
3052,635000.0
3053,865000.0
3054,405000.0
3055,410000.0
3056,483500.0
3057,605000.0
3058,625000.0
3059,1038000.0
3060,240000.0
3061,302059.0
3062,646800.0
3063,415000.0
3064,460000.0
3065,520000.0
3066,765000.0
3067,674950.0
3068,470000.0
3069,565000.0
3070,790000.0
3071,545000.0
3072,480000.0
3073,580000.0
3074,554000.0
3075,688888.0
3076,362500.0
3077,255500.0
3078,430000.0
3079,605000.0
3080,750000.0
3081,716000.0
3082,590000.0
3083,612125.0
3084,850000.0
3085,1385000.0
3086,1020000.0
3087,819000.0
3088,865000.0
3089,1225000.0
3090,1248000.0
3091,683500.0
3092,1320000.0
3093,530000.0
3094,749950.0
3095,780000.0
3096,550000.0
3097,879000.0
3098,885000.0
3099,636100.0
3100,1125000.0
3101,645000.0
3102,390000.0
3103,530000.0
3104,850000.0
3105,700000.0
3106,595000.0
3107,650000.0
3108,425000.0
3109,2400000.0
3110,605000.0
3111,613000.0
3112,677915.0
3113,665000.0
3114,385000.0
3115,817000.0
3116,926300.0
3117,865000.0
3118,1465000.0
3119,750000.0
3120,930000.0
3121,1430000.0
3122,620000.0
3123,450000.0
3124,1525000.0
3125,1230000.0
3126,783200.0
3127,570500.0
3128,2630000.0
3129,940000.0
3130,460000.0
3131,1200000.0
3132,649950.0
3133,740000.0
3134,525000.0
3135,450000.0
3136,499000.0
3137,608000.0
3138,840000.0
3139,609850.0
3140,497000.0
3141,300523.0
3142,1313000.0
3143,691000.0
3144,608000.0
3145,740000.0
3146,1045000.0
3147,955500.0
3148,1300000.0
3149,645000.0
3150,2400000.0
3151,629950.0
3152,935000.0
3153,705000.0
3154,1330000.0
3155,840500.0
3156,550000.0
3157,475000.0
3158,775000.0
3159,600000.0
3160,800000.0
3161,670000.0
3162,485000.0
3163,989000.0
3164,952000.0
3165,685000.0
3166,1325000.0
3167,1011000.0
3168,1445000.0
3169,615000.0
3170,525000.0
3171,636000.0
3172,595000.0
3173,800000.0
3174,3065000.0
3175,499000.0
3176,650000.0
3177,455000.0
3178,370000.0
3179,525000.0
3180,755000.0
3181,595000.0
3182,485000.0
3183,2300000.0
3184,655000.0
3185,585000.0
3186,850000.0
3187,509000.0
3188,438000.0
3189,820000.0
3190,700000.0
3191,560000.0
3192,1500000.0
3193,1240000.0
3194,365000.0
3195,840000.0
3196,950000.0
3197,750000.0
3198,825000.0
3199,795000.0
3200,1010000.0
3201,710000.0
3202,870000.0
3203,855000.0
3204,659950.0
3205,2384000.0
3206,780000.0
3207,800000.0
3208,975000.0
3209,1000000.0
3210,455000.0
3211,710000.0
3212,472000.0
3213,1100000.0
3214,792500.0
3215,874000.0
3216,1300000.0
3217,2000000.0
3218,575000.0
3219,937000.0
3220,735000.0
3221,447000.0
3222,625000.0
3223,1120280.0
3224,800000.0
3225,925000.0
3226,2300000.0
3227,1190000.0
3228,638000.0
3229,654000.0
3230,500000.0
3231,602000.0
3232,447500.0
3233,650000.0
3234,618000.0
3235,534000.0
3236,650500.0
3237,520000.0
3238,555000.0
3239,250000.0
3240,890000.0
3241,518000.0
3242,302282.0
3243,742000.0
3244,375000.0
3245,563250.0
3246,589000.0
3247,687500.0
3248,549000.0
3249,1325000.0
3250,815000.0
3251,260000.0
3252,549900.0
3253,1262000.0
3254,675000.0
3255,548500.0
3256,682000.0
3257,500000.0
3258,507000.0
3259,740000.0
3260,774900.0
3261,600000.0
3262,689888.0
3263,295000.0
3264,492000.0
3265,640000.0
3266,495000.0
3267,590000.0
3268,842500.0
3269,690000.0
3270,446000.0
3271,640000.0
3272,1210000.0
3273,358000.0
3274,465000.0
